ticker,publishedAt,headline,summary,source,category
AAPL,2026-09-25 14:30:00,The 200-Day Moving Average: The Worst-Kept Secret for Investing,The 200-day moving average is a closely watched level among investors and one of the most widely used indicators. Investors can use it to their advantage for stocks in longer-term uptrends.,Yahoo,company
NVDA,2026-09-25 14:30:42,This Magnificent Seven Stock Could Deliver Outsized Returns Over the Next 5 Years,"NVIDIA trades at a multiple more typical of a mature chipmaker than a company growing revenue north of 100% year over year, and that gap between perception and reality is exactly where the next five years get interesting.",Yahoo,company
NVDA,2026-09-25 14:30:52,What mortgage rate surges mean for home improvement stocks,Yahoo Finance Executive Editor Brian Sozzi sounds the alarm that higher 10-year Treasury yields are pushing mortgage rates to their highest level in two years and could start to affect stocks in the home improvement sector.,Yahoo,company
GOOGL,2026-09-25 14:34:11,"AI financing fears are mounting, sparked by Oracle's force majeure notice","The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian chat with Deirdre Bosa about Oracle's (ORCL) force majeure at its AI data center and what it signals about the broader AI build-out.",Yahoo,company
MSFT,2026-09-25 14:34:11,"AI financing fears are mounting, sparked by Oracle's force majeure notice","The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian chat with Deirdre Bosa about Oracle's (ORCL) force majeure at its AI data center and what it signals about the broader AI build-out.",Yahoo,company
AMZN,2026-09-25 14:34:11,"AI financing fears are mounting, sparked by Oracle's force majeure notice","The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian chat with Deirdre Bosa about Oracle's (ORCL) force majeure at its AI data center and what it signals about the broader AI build-out.",Yahoo,company
NVDA,2026-09-25 14:35:00,Is Ford Stock a Buy for Its Dividend?,Ford has a complicated history with its dividend but has now paid investors consistently since 2022.,Yahoo,company
META,2026-09-25 14:35:01,Friday's session: gap up and gap down stock in the S&P500 index,Wondering what's happening in today's session regarding gap up and gap down stocks? Explore the S&P500 index on Friday to uncover the stocks that are gapping in the S&P500 index.,ChartMill,company
AMZN,2026-09-25 14:36:00,Quantum Isn’t Yet Ready for Prime Time. Microsoft and Amazon Want to Own the Ecosystem Anyway.,"Microsoft and Amazon are expanding their footprint in quantum computing, even as a commercial breakout remains years away.",Yahoo,company
MSFT,2026-09-25 14:36:00,Quantum Isn’t Yet Ready for Prime Time. Microsoft and Amazon Want to Own the Ecosystem Anyway.,"Microsoft and Amazon are expanding their footprint in quantum computing, even as a commercial breakout remains years away.",Yahoo,company
MSFT,2026-09-25 14:37:00,Oppenheimer resets Microsoft stock price target after HQ visit,One analyst left Microsoft’s home turf with a bigger number and a phrase that reaches into your office and your 401(k).,Yahoo,company
META,2026-09-25 14:38:00,FIDO wrestles with agentic trust,"The industry consortium and payments players are considering standards for agentic commerce, particularly for verifying identity.",Yahoo,company
AAPL,2026-09-25 14:38:00,FIDO wrestles with agentic trust,"The industry consortium and payments players are considering standards for agentic commerce, particularly for verifying identity.",Yahoo,company
META,2026-09-25 14:41:33,Meta Slides 4% as Retracement Follows 32% Monthly Run; Pinterest and Snap Inch Higher,"Meta Platforms is sliding after a stunning one-month run, but the real question is whether its new AI agent Muse can actually deliver the revenue that fueled the rally or leave investors holding an expensive bet on unproven execution.",Yahoo,company
NVDA,2026-09-25 14:45:21,AMD Shares Are About to Become Even More Valuable And That Keeps Me Buying,"Lisa Su's latest earnings call left me convinced the market still has not priced what AMD is actually building, and I added to my position again this week to get ahead of the milestone I think reprices everything.",Yahoo,company
META,2026-09-25 14:45:21,AMD Shares Are About to Become Even More Valuable And That Keeps Me Buying,"Lisa Su's latest earnings call left me convinced the market still has not priced what AMD is actually building, and I added to my position again this week to get ahead of the milestone I think reprices everything.",Yahoo,company
AMZN,2026-09-25 14:49:08,Jaguar Health Soars 32% as Rare-Disease Pipeline News Meets Thin Post-Split Float,"Jaguar Health is surging on a float so thin that a handful of trades can swing the price wildly, while a rare pediatric disease program edges closer to a pivotal regulatory filing that could either validate the rally or expose how fragile it really is.",Yahoo,company
NVDA,2026-09-25 14:50:00,"Could Micron Stock Reach $2,000? 1 Reason to Believe It -- and 1 Reason to Be Skeptical","The $2,000 figure sounds outrageous -- until you consider what Micron is earning today. But there's a catch.",Yahoo,company
META,2026-09-25 14:50:06,2 Falling Stocks Call Traders Are Targeting Today,Call traders are targeting META and VTGN,Yahoo,company
AMZN,2026-09-25 14:55:15,Is Stitch Fix’s (SFIX) Turnaround Built to Last?,"Stitch Fix Inc. (NASDAQ:SFIX) has restructured its operations around higher client monetization, supported by multi-year revenue stabilization ($1.35 billion in FY2026), positive operating cash flow generation ($38.2 million in FY2026), a debt-free balance sheet with $241 million in cash and short-term investments, improving return on invested capital, and robust free cash flow conversion ($28.5 million […]",Yahoo,company
MSFT,2026-09-25 14:59:00,Microsoft shares rise over 3% after expanded Copilot release,"Microsoft Corp (NASDAQ:MSFT) shares rose over 3% in morning trading Friday after the software company unveiled an expanded version of its Copilot artificial intelligence (AI) assistant. Microsoft introduced three new Copilot features, Home, Code and Autopilot, which are designed to give users...",Yahoo,company
JPM,2026-09-25 15:00:00,J.P. Morgan says $115B could flow into India's stock market as investors rush to hedge the crowded AI trade,"It’s getting harder to build a portfolio the AI boom doesn’t touch, but one of the world’s largest stock markets could offer steady growth and supportive government policies.",Yahoo,company
AAPL,2026-09-25 15:00:00,MP Materials' Magnetics Segment: Can It Unlock the Next Growth Phase?,"MP is advancing into magnet manufacturing, with GM qualification underway and commercial shipments expected in Q4 as production ramps.",Yahoo,company
MSFT,2026-09-25 15:00:39,Bill Gates Warns AI Powerful Enough to Lead to ‘a Billion Deaths’,"Microsoft Corp. co-founder Bill Gates warned that artificial intelligence is a “powerful enough” tool to kill off a substantial portion of humanity, joining a growing chorus of tech leaders and employees calling attention to AI’s existential risks.",Yahoo,company
AAPL,2026-09-25 15:00:48,"If You Invest $15,000 Into These 3 Stocks, You Could Have $30,000 In 2030","A $15,000 bet split across three Nasdaq giants could look very different by 2030 depending on which of them ends up dragging the whole portfolio down.",Yahoo,company
NVDA,2026-09-25 15:00:48,"If You Invest $15,000 Into These 3 Stocks, You Could Have $30,000 In 2030","A $15,000 bet split across three Nasdaq giants could look very different by 2030 depending on which of them ends up dragging the whole portfolio down.",Yahoo,company
JNJ,2026-09-25 15:01:01,ABBV vs. JNJ: One of These Dividend Aristocrats Will Crush the Other Over the Next Decade,"AbbVie and Johnson and Johnson both trade near 52-week highs and carry decades of dividend raises, but one faces a patent cliff and a leveraged balance sheet that could force retirees to rethink their income strategy completely.",Yahoo,company
AMZN,2026-09-25 15:02:00,Serve Robotics Targets a $450B Market: How Big Is Its Growth Runway?,"SERV targets a $450B delivery market by 2030, but growth hinges on higher utilization, broader demand and better unit economics.",Yahoo,company
AMZN,2026-09-25 15:02:02,"Hyperscaler Stocks Could Rebound In This 2027 Scenario, Says Goldman Sachs","Hyperscaler stocks could rebound in 2027, according to a Goldman Sachs scenario for capital spending, revenue growth and free cash flow.",Yahoo,company
MSFT,2026-09-25 15:02:02,"Hyperscaler Stocks Could Rebound In This 2027 Scenario, Says Goldman Sachs","Hyperscaler stocks could rebound in 2027, according to a Goldman Sachs scenario for capital spending, revenue growth and free cash flow.",Yahoo,company
GOOGL,2026-09-25 15:02:02,"Hyperscaler Stocks Could Rebound In This 2027 Scenario, Says Goldman Sachs","Hyperscaler stocks could rebound in 2027, according to a Goldman Sachs scenario for capital spending, revenue growth and free cash flow.",Yahoo,company
MSFT,2026-09-25 15:03:00,Microsoft Stock Is on Pace for Its Highest Close in More Than 10 Months. Here’s Why.,"Shares of  Microsoft  rose Friday and were on pace for their highest closing price in more than 10 months after the company introduced new capabilities for its artificial-intelligence assistant tool.  Microsoft stock advanced 3.2% to $513.77 on Friday and was on pace for its highest closing price since Nov. 4, 2025, according to Dow Jones Market Data.  Microsoft in a blog post Friday introduced new capabilities for CoPilot, its AI assistant, that will connect different tools to build, customize, and scale AI across work flows.",Yahoo,company
GOOGL,2026-09-25 15:04:00,US tech giants could spark a European nuclear revival,"JP Morgan believes the scramble by US technology giants for reliable power could push up European energy prices and hasten a long-awaited revival in nuclear power. Phil Buller, who covers European capital goods and utilities for the bank, said the trend was underappreciated by investors...",Yahoo,company
MSFT,2026-09-25 15:04:00,US tech giants could spark a European nuclear revival,"JP Morgan believes the scramble by US technology giants for reliable power could push up European energy prices and hasten a long-awaited revival in nuclear power. Phil Buller, who covers European capital goods and utilities for the bank, said the trend was underappreciated by investors...",Yahoo,company
XOM,2026-09-25 15:04:34,"The 8:30: Trump-Xi summit takeaways, an interview with Microsoft CEO Satya Nadella","The 8:30 Hosts Julie Hyman, Pras Subramanian, and Jake Conley break down the biggest market and business stories driving the day's conversation. From the latest updates from President Trump's summit with Xi Jinping to Costco's (COST) latest earnings, The 8:30 panel delivers the essential headlines and market context you need to start your day informed. Deirdre Bosa also comes on to discuss her recent interview with Microsoft (MSFT) CEO Satya Nadella.",Yahoo,company
